	id	full_name	affiliation_name	affiliation_city	affiliation_country	affiliation_id
3143	pub.1134912700	k_brockow	Technical University of Munich	Munich	Germany	grid.6936.a
3144	pub.1134912877	s_dazert	Ruhr University Bochum	Bochum	Germany	grid.5570.7
3145	pub.1134912877	s_plontke	University Hospital in Halle	Halle	Germany	grid.461820.9
3146	pub.1134912877	s_kramer	German Primate Center	Göttingen	Germany	grid.418215.b
3147	pub.1134912877	p_ambrosch	University Hospital Schleswig-Holstein	Kiel	Germany	grid.412468.d
3148	pub.1134912877	c_arens	University Hospital Magdeburg	Magdeburg	Germany	grid.411559.d
3149	pub.1134912877	c_betz	University Medical Center Hamburg-Eppendorf	Hamburg	Germany	grid.13648.38
3150	pub.1134912877	d_beutner	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
3151	pub.1134912877	c_bohr	University Hospital Regensburg	Regensburg	Germany	grid.411941.8
3152	pub.1134912877	k_bruchhage	University Hospital Schleswig-Holstein	Kiel	Germany	grid.412468.d
3153	pub.1134912877	m_canis	LMU Klinikum	Munich	Germany	grid.411095.8
3154	pub.1134912877	a_dietz	University Hospital Leipzig	Leipzig	Germany	grid.411339.d
3155	pub.1134912877	o_guntinas-lichius	Jena University Hospital	Jena	Germany	grid.275559.9
3156	pub.1134912877	r_hagen	University Hospital Würzburg	Wurzburg	Germany	grid.411760.5
3157	pub.1134912877	w_hosemann	Greifswald University Hospital	Greifswald	Germany	grid.412469.c
3158	pub.1134912877	h_iro	Universitätsklinikum Erlangen	Erlangen	Germany	grid.411668.c
3159	pub.1134912877	j_klussmann	University of Cologne	Cologne	Germany	grid.6190.e
3160	pub.1134912877	a_knopf	University Medical Center Freiburg	Freiburg	Germany	grid.7708.8
3161	pub.1134912877	s_lang	University of Duisburg-Essen	Essen	Germany	grid.5718.b
3162	pub.1134912877	t_lenarz	Hannover Medical School	Hanover	Germany	grid.10423.34
3163	pub.1134912877	h_loewenheim	Universitätsklinikum Tübingen	Tübingen	Germany	grid.411544.1
3164	pub.1134912877	c_matthias	University Medical Center of the Johannes Gutenberg University Mainz	Mainz	Germany	grid.410607.4
3165	pub.1134912877	r_mlynski	Universitätsmedizin Rostock	Rostock	Germany	grid.413108.f
3166	pub.1134912877	h_olze	Charité - University Medicine Berlin	Berlin	Germany	grid.6363.0
3167	pub.1134912877	j_park	Witten/Herdecke University	Witten	Germany	grid.412581.b
3168	pub.1134912877	p_plinkert	University Hospital Heidelberg	Heidelberg	Germany	grid.5253.1
3169	pub.1134912877	n_rotter	University Medical Centre Mannheim	Mannheim	Germany	grid.411778.c
3170	pub.1134912877	c_rudack	University Hospital Münster	Münster	Germany	grid.16149.3b
3171	pub.1134912877	a_bozzato	Universitätsklinikum des Saarlandes	Homburg	Germany	grid.411937.9
3172	pub.1134912877	j_schipper	Düsseldorf University Hospital	Düsseldorf	Germany	grid.14778.3d
3173	pub.1134912877	p_schuler	University Hospital Ulm	Ulm	Germany	grid.410712.1
3174	pub.1134912877	s_strieth	University Hospital Bonn	Bonn	Germany	grid.15090.3d
3175	pub.1134912877	b_stuck	Philipp University of Marburg	Marburg	Germany	grid.10253.35
3176	pub.1134912877	s_volkenstein	Ruhr University Bochum	Bochum	Germany	grid.5570.7
3177	pub.1134912877	m_westhofen	Universitätsklinikum Aachen	Aachen	Germany	grid.412301.5
3178	pub.1134912877	g_wolf	Universitätsklinikum Gießen und Marburg	Giessen	Germany	grid.411067.5
3179	pub.1134912877	b_wollenberg	Rechts der Isar Hospital	Munich	Germany	grid.15474.33
3180	pub.1134912877	t_zahnert	University Hospital Carl Gustav Carus	Dresden	Germany	grid.412282.f
3181	pub.1134912877	j_zenk	University Hospital Augsburg	Augsburg	Germany	grid.419801.5
3182	pub.1134912877	t_hoffmann	University Hospital Ulm	Ulm	Germany	grid.410712.1
3183	pub.1135031368	d_chiumello	University of Milan	Milan	Italy	grid.4708.b
3184	pub.1135031368	l_camporota	King's College London	London	United Kingdom	grid.13097.3c
3185	pub.1135031368	l_gattinoni	University of Göttingen	Göttingen	Germany	grid.7450.6
3186	pub.1135031368	j_marini	University of Minnesota	Minneapolis	United States	grid.17635.36
3187	pub.1135031387	d_rimmele	University Medical Center Hamburg-Eppendorf	Hamburg	Germany	grid.13648.38
3188	pub.1135031387	t_schrage	University Medical Center Hamburg-Eppendorf	Hamburg	Germany	grid.13648.38
3189	pub.1135031387	c_brettschneider	University Medical Center Hamburg-Eppendorf	Hamburg	Germany	grid.13648.38
3190	pub.1135031387	a_engels	University Medical Center Hamburg-Eppendorf	Hamburg	Germany	grid.13648.38
3191	pub.1135031387	c_gerloff	University Medical Center Hamburg-Eppendorf	Hamburg	Germany	grid.13648.38
3192	pub.1135031387	m_haerter	University Medical Center Hamburg-Eppendorf	Hamburg	Germany	grid.13648.38
3193	pub.1135031387	h_schmidt	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
3194	pub.1135031387	l_kriston	University Medical Center Hamburg-Eppendorf	Hamburg	Germany	grid.13648.38
3195	pub.1135031387	g_thomalla	University Medical Center Hamburg-Eppendorf	Hamburg	Germany	grid.13648.38
3196	pub.1135063169	k_becker	University of Duisburg-Essen	Essen	Germany	grid.5718.b
3197	pub.1135063169	a_carpinteiro	University of Duisburg-Essen	Essen	Germany	grid.5718.b
3198	pub.1135063169	m_hoffmann	German Primate Center	Göttingen	Germany	grid.418215.b
3199	pub.1135063169	s_poehlmann	German Primate Center	Göttingen	Germany	grid.418215.b
3200	pub.1135063169	j_kornhuber	University of Erlangen-Nuremberg	Erlangen	Germany	grid.5330.5
3201	pub.1135063169	e_gulbins	University of Cincinnati	Cincinnati	United States	grid.24827.3b
3202	pub.1135073341	j_fischer	University of Göttingen	Göttingen	Germany	grid.7450.6
3203	pub.1135105436	d_tegunov	Max Planck Institute for Biophysical Chemistry	Göttingen	Germany	grid.418140.8
3204	pub.1135105436	l_xue	European Molecular Biology Laboratory	Heidelberg	Germany	grid.4709.a
3205	pub.1135105436	c_dienemann	Max Planck Institute for Biophysical Chemistry	Göttingen	Germany	grid.418140.8
3206	pub.1135105436	p_cramer	Max Planck Institute for Biophysical Chemistry	Göttingen	Germany	grid.418140.8
3207	pub.1135105436	j_mahamid	European Molecular Biology Laboratory	Heidelberg	Germany	grid.4709.a
3208	pub.1135108392	m_faye	Institut Pasteur de Dakar	Dakar	Senegal	grid.418508.0
3209	pub.1135108392	a_abd el wahed	University of Göttingen	Göttingen	Germany	grid.7450.6
3210	pub.1135108392	o_faye	Institut Pasteur de Dakar	Dakar	Senegal	grid.418508.0
3211	pub.1135108392	j_kissenkoetter	University of Göttingen	Göttingen	Germany	grid.7450.6
3212	pub.1135108392	a_sall	Institut Pasteur de Dakar	Dakar	Senegal	grid.418508.0
3213	pub.1135123398	a_melin	University of Calgary	Calgary	Canada	grid.22072.35
3214	pub.1135123398	j_orkin	Institute of Evolutionary Biology	Barcelona	Spain	grid.507636.1
3215	pub.1135123398	m_janiak	University of Salford	Salford	United Kingdom	grid.8752.8
3216	pub.1135123398	a_valenzuela	Institute of Evolutionary Biology	Barcelona	Spain	grid.507636.1
3217	pub.1135123398	l_kuderna	Institute of Evolutionary Biology	Barcelona	Spain	grid.507636.1
3218	pub.1135123398	f_marrone	New York University	New York	United States	grid.137628.9
3219	pub.1135123398	h_ramangason	University of Calgary	Calgary	Canada	grid.22072.35
3220	pub.1135123398	j_horvath	North Carolina Museum of Natural Sciences	Raleigh	United States	grid.421582.8
3221	pub.1135123398	c_roos	German Primate Center	Göttingen	Germany	grid.418215.b
3222	pub.1135123398	a_kitchener	University of Edinburgh	Edinburgh	United Kingdom	grid.4305.2
3223	pub.1135123398	c_khor	Genome Institute of Singapore	Singapore	Singapore	grid.418377.e
3224	pub.1135123398	w_lim	SingHealth	Singapore	Singapore	grid.453420.4
3225	pub.1135123398	p_tan	Genome Institute of Singapore	Singapore	Singapore	grid.418377.e
3226	pub.1135123398	g_umapathy	Centre for Cellular and Molecular Biology	Hyderabad	India	grid.417634.3
3227	pub.1135123398	m_raveendran	Baylor College of Medicine	Houston	United States	grid.39382.33
3228	pub.1135123398	r_harris	Baylor College of Medicine	Houston	United States	grid.39382.33
3229	pub.1135123398	i_gut	Pompeu Fabra University	Barcelona	Spain	grid.5612.0
3230	pub.1135123398	m_gut	Pompeu Fabra University	Barcelona	Spain	grid.5612.0
3231	pub.1135123398	e_lizano	Institute of Evolutionary Biology	Barcelona	Spain	grid.507636.1
3232	pub.1135123398	d_zinner	University of Göttingen	Göttingen	Germany	grid.7450.6
3233	pub.1135123398	s_johnson	University of Calgary	Calgary	Canada	grid.22072.35
3234	pub.1135123398	e_jarvis	Rockefeller University	New York	United States	grid.134907.8
3235	pub.1135123398	o_fedrigo	Rockefeller University	New York	United States	grid.134907.8
3236	pub.1135123398	d_wu	Kunming Institute of Zoology	Kunming	China	grid.419010.d
3237	pub.1135123398	g_zhang	BGI Group (China)	Shenzhen	China	grid.21155.32
3238	pub.1135123398	k_farh	Illumina (United States)	San Diego	United States	grid.185669.5
3239	pub.1135123398	j_rogers	Baylor College of Medicine	Houston	United States	grid.39382.33
3240	pub.1135123398	t_marques-bonet	Institució Catalana de Recerca i Estudis Avançats	Barcelona	Spain	grid.425902.8
3241	pub.1135123398	a_navarro	Centre for Genomic Regulation	Barcelona	Spain	grid.11478.3b
3242	pub.1135123398	d_juan	Institute of Evolutionary Biology	Barcelona	Spain	grid.507636.1
3243	pub.1135123398	p_arora	University of Göttingen	Göttingen	Germany	grid.7450.6
3244	pub.1135123398	j_higham	New York University	New York	United States	grid.137628.9
3245	pub.1135164226	h_herwartz	University of Göttingen	Göttingen	Germany	grid.7450.6
3246	pub.1135164226	c_ochsner	University of Göttingen	Göttingen	Germany	grid.7450.6
3247	pub.1135164226	h_rohloff	University of Göttingen	Göttingen	Germany	grid.7450.6
3248	pub.1135172186	d_egger	University of California, Berkeley	Berkeley	United States	grid.47840.3f
3249	pub.1135172186	e_miguel	University of California, Berkeley	Berkeley	United States	grid.47840.3f
3250	pub.1135172186	s_warren	Innovations for Poverty Action	New Haven	United States	grid.479464.c
3251	pub.1135172186	a_shenoy	University of California, Davis	Davis	United States	grid.27860.3b
3252	pub.1135172186	e_collins	Innovations for Poverty Action	New Haven	United States	grid.479464.c
3253	pub.1135172186	d_karlan	Northwestern University	Evanston	United States	grid.16753.36
3254	pub.1135172186	d_parkerson	Innovations for Poverty Action	New Haven	United States	grid.479464.c
3255	pub.1135172186	a_mobarak	Deakin University	Geelong	Australia	grid.1021.2
3256	pub.1135172186	g_fink	University of Basel	Basel	Switzerland	grid.6612.3
3257	pub.1135172186	c_udry	Northwestern University	Evanston	United States	grid.16753.36
3258	pub.1135172186	m_walker	University of California, Berkeley	Berkeley	United States	grid.47840.3f
3259	pub.1135172186	j_haushofer	Stockholm University	Stockholm	Sweden	grid.10548.38
3260	pub.1135172186	m_larreboure	Princeton University	Princeton	United States	grid.16750.35
3261	pub.1135172186	s_athey	Stanford University	Stanford	United States	grid.168010.e
3262	pub.1135172186	p_lopez-pena	Yale University	New Haven	United States	grid.47100.32
3263	pub.1135172186	s_benhachmi	Yale University	New Haven	United States	grid.47100.32
3264	pub.1135172186	m_humphreys	Social Science Research Center Berlin	Berlin	Germany	grid.13388.31
3265	pub.1135172186	l_lowe	University of California, Berkeley	Berkeley	United States	grid.47840.3f
3266	pub.1135172186	c_davis	Yale University	New Haven	United States	grid.47100.32
3267	pub.1135172186	u_pape	University of Göttingen	Göttingen	Germany	grid.7450.6
3268	pub.1135172186	t_graff	Harvard University	Cambridge	United States	grid.38142.3c
3269	pub.1135172186	m_voors	Wageningen University & Research	Wageningen	Netherlands	grid.4818.5
3270	pub.1135172186	c_vernot	Yale University	New Haven	United States	grid.47100.32
3271	pub.1135271456	v_raeder	TU Dresden	Dresden	Germany	grid.4488.0
3272	pub.1135271456	i_boura	King's College Hospital	London	United Kingdom	grid.46699.34
3273	pub.1135271456	v_leta	King's College Hospital	London	United Kingdom	grid.46699.34
3274	pub.1135271456	p_jenner	King's College London	London	United Kingdom	grid.13097.3c
3275	pub.1135271456	h_reichmann	TU Dresden	Dresden	Germany	grid.4488.0
3276	pub.1135271456	c_trenkwalder	Paracelsus Elena Klinik Kassel	Kassel	Germany	grid.440220.0
3277	pub.1135271456	l_klingelhoefer	TU Dresden	Dresden	Germany	grid.4488.0
3278	pub.1135271456	k_chaudhuri	King's College London	London	United Kingdom	grid.13097.3c
3279	pub.1135271578	h_simianer	University of Göttingen	Göttingen	Germany	grid.7450.6
3280	pub.1135271578	c_reimer	University of Göttingen	Göttingen	Germany	grid.7450.6
3281	pub.1135276816	e_bernard	Memorial Sloan Kettering Cancer Center	New York	United States	grid.51462.34
3282	pub.1135276816	y_nannya	Kyoto University	Kyoto	Japan	grid.258799.8
3283	pub.1135276816	r_hasserjian	Massachusetts General Hospital	Boston	United States	grid.32224.35
3284	pub.1135276816	s_devlin	Memorial Sloan Kettering Cancer Center	New York	United States	grid.51462.34
3285	pub.1135276816	j_medina-martinez	Memorial Sloan Kettering Cancer Center	New York	United States	grid.51462.34
3286	pub.1135276816	t_yoshizato	Kyoto University	Kyoto	Japan	grid.258799.8
3287	pub.1135276816	y_shiozawa	Kyoto University	Kyoto	Japan	grid.258799.8
3288	pub.1135276816	r_saiki	Kyoto University	Kyoto	Japan	grid.258799.8
3289	pub.1135276816	l_malcovati	University of Pavia	Pavia	Italy	grid.8982.b
3290	pub.1135276816	m_levine	Memorial Sloan Kettering Cancer Center	New York	United States	grid.51462.34
3291	pub.1135276816	j_arango	Memorial Sloan Kettering Cancer Center	New York	United States	grid.51462.34
3292	pub.1135276816	y_zhou	Memorial Sloan Kettering Cancer Center	New York	United States	grid.51462.34
3293	pub.1135276816	c_cargo	St James's University Hospital	Leeds	United Kingdom	grid.443984.6
3294	pub.1135276816	d_haase	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
3295	pub.1135276816	m_creignou	Karolinska Institute	Stockholm	Sweden	grid.4714.6
3296	pub.1135276816	u_germing	Heinrich Heine University Düsseldorf	Düsseldorf	Germany	grid.411327.2
3297	pub.1135276816	y_zhang	Memorial Sloan Kettering Cancer Center	New York	United States	grid.51462.34
3298	pub.1135276816	g_gundem	Memorial Sloan Kettering Cancer Center	New York	United States	grid.51462.34
3299	pub.1135276816	a_sarian	Memorial Sloan Kettering Cancer Center	New York	United States	grid.51462.34
3300	pub.1135276816	a_van de loosdrecht	VU University Medical Center	Amsterdam	Netherlands	grid.16872.3a
3301	pub.1135276816	m_jaedersten	Karolinska University Hospital	Stockholm	Sweden	grid.24381.3c
3302	pub.1135276816	m_tobiasson	Karolinska Institute	Stockholm	Sweden	grid.4714.6
3303	pub.1135276816	m_follo	University of Bologna	Bologna	Italy	grid.6292.f
3304	pub.1135276816	f_thol	Hannover Medical School	Hanover	Germany	grid.10423.34
3305	pub.1135276816	r_pinheiro	Universidade Federal do Ceará	Fortaleza	Brazil	grid.8395.7
3306	pub.1135276816	v_santini	University of Florence	Florence	Italy	grid.8404.8
3307	pub.1135276816	i_kotsianidis	Democritus University of Thrace	Komotini	Greece	grid.12284.3d
3308	pub.1135276816	j_boultwood	University of Oxford	Oxford	United Kingdom	grid.4991.5
3309	pub.1135276816	f_santos	Hospital Israelita Albert Einstein	São Paulo	Brazil	grid.413562.7
3310	pub.1135276816	j_schanz	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
3311	pub.1135276816	s_kasahara	Gifu Municipal Hospital	Gifu City	Japan	grid.415535.3
3312	pub.1135276816	t_ishikawa	Kobe City Medical Center General Hospital	Kobe	Japan	grid.410843.a
3313	pub.1135276816	h_tsurumi	Gifu University	Gifu City	Japan	grid.256342.4
3314	pub.1135276816	a_takaori-kondo	Kyoto University	Kyoto	Japan	grid.258799.8
3315	pub.1135276816	c_polprasert	King Chulalongkorn Memorial Hospital	Bangkok	Thailand	grid.411628.8
3316	pub.1135276816	j_bennett	University of Rochester Medical Center	Rochester	United States	grid.412750.5
3317	pub.1135276816	v_klimek	Memorial Sloan Kettering Cancer Center	New York	United States	grid.51462.34
3318	pub.1135276816	m_savona	Vanderbilt University	Nashville	United States	grid.152326.1
3319	pub.1135276816	m_belickova	Institute of Haematology and Blood Transfusion	Prague	Czechia	grid.419035.a
3320	pub.1135276816	c_ganster	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
3321	pub.1135276816	g_sanz	Instituto de Salud Carlos III	Madrid	Spain	grid.413448.e
3322	pub.1135276816	l_ades	University of Paris	Paris	France	grid.508487.6
3323	pub.1135276816	m_della porta	Humanitas University	Rozzano	Italy	grid.452490.e
3324	pub.1135276816	a_smith	University of York	York	United Kingdom	grid.5685.e
3325	pub.1135276816	y_werner	Memorial Sloan Kettering Cancer Center	New York	United States	grid.51462.34
3326	pub.1135276816	m_patel	Memorial Sloan Kettering Cancer Center	New York	United States	grid.51462.34
3327	pub.1135276816	a_viale	Memorial Sloan Kettering Cancer Center	New York	United States	grid.51462.34
3328	pub.1135276816	k_vanness	Memorial Sloan Kettering Cancer Center	New York	United States	grid.51462.34
3329	pub.1135276816	d_neuberg	Dana-Farber Cancer Institute	Boston	United States	grid.65499.37
3330	pub.1135276816	k_stevenson	Dana-Farber Cancer Institute	Boston	United States	grid.65499.37
3331	pub.1135276816	k_menghrajani	Memorial Sloan Kettering Cancer Center	New York	United States	grid.51462.34
3332	pub.1135276816	k_bolton	Memorial Sloan Kettering Cancer Center	New York	United States	grid.51462.34
3333	pub.1135276816	p_fenaux	University of Paris	Paris	France	grid.508487.6
3334	pub.1135276816	a_pellagatti	University of Oxford	Oxford	United Kingdom	grid.4991.5
3335	pub.1135276816	u_platzbecker	Leipzig University	Leipzig	Germany	grid.9647.c
3336	pub.1135276816	m_heuser	Hannover Medical School	Hanover	Germany	grid.10423.34
3337	pub.1135276816	p_valent	Medical University of Vienna	Vienna	Austria	grid.22937.3d
3338	pub.1135276816	s_chiba	University of Tsukuba	Tsukuba	Japan	grid.20515.33
3339	pub.1135276816	y_miyazaki	Nagasaki University	Nagasaki	Japan	grid.174567.6
3340	pub.1135276816	c_finelli	Policlinico S.Orsola-Malpighi	Bologna	Italy	grid.412311.4
3341	pub.1135276816	m_voso	University of Rome Tor Vergata	Rome	Italy	grid.6530.0
3342	pub.1135276816	j_jansen	Radboud University Nijmegen Medical Centre	Nijmegen	Netherlands	grid.10417.33
